x,y,z,t_mean_c,t_std_c,n_obs,material,solar_absorptance,u_value_w_m2k,plausible,flag_reason
12.9,2.1,1.9000000000000001,37.534,1.15,5,paint,0.6,8.7351,0,solar_possible
13.100000000000001,-0.9,-0.30000000000000004,34.536,0.014,2,concrete,0.65,5.2591,1,
13.100000000000001,-0.9,-0.1,35.154,0.492,15,concrete,0.65,5.9757,1,
13.100000000000001,-0.9,0.1,35.15,0.272,6,paint,0.6,5.971,1,
13.100000000000001,-0.9,0.30000000000000004,35.765,0.192,4,paint,0.6,6.6841,1,
13.100000000000001,-0.9,0.5,36.141,0.208,4,paint,0.6,7.12,1,
13.100000000000001,-0.9,0.7000000000000001,36.655,0.189,11,paint,0.6,7.7159,1,
13.100000000000001,-0.9,0.9,36.6,0.154,3,paint,0.6,7.6522,1,
13.100000000000001,-0.7000000000000001,-0.30000000000000004,34.873,0.347,45,concrete,0.65,5.6499,1,
13.100000000000001,-0.7000000000000001,-0.1,34.889,0.091,5,concrete,0.65,5.6684,1,
13.100000000000001,-0.7000000000000001,0.1,34.97,0.0,1,paint,0.6,5.7623,1,
13.100000000000001,-0.7000000000000001,0.30000000000000004,35.482,0.0,1,paint,0.6,6.3559,1,
13.100000000000001,-0.7000000000000001,0.7000000000000001,36.528,0.0,1,paint,0.6,7.5687,1,
13.100000000000001,-0.7000000000000001,1.9000000000000001,34.365,0.0,1,paint,0.6,5.0609,1,
13.100000000000001,-0.5,-0.30000000000000004,35.218,0.331,104,concrete,0.65,6.0499,1,
13.100000000000001,-0.5,1.9000000000000001,34.261,0.328,39,paint,0.6,4.9403,1,
13.100000000000001,-0.30000000000000004,-0.30000000000000004,35.343,0.573,141,concrete,0.65,6.1948,1,
13.100000000000001,-0.30000000000000004,1.9000000000000001,34.601,0.451,36,paint,0.6,5.3345,1,
13.100000000000001,-0.1,-0.30000000000000004,35.99,0.935,145,concrete,0.65,6.9449,1,
13.100000000000001,-0.1,1.9000000000000001,34.805,0.356,39,paint,0.6,5.571,1,
13.100000000000001,0.1,-0.30000000000000004,36.276,1.002,141,concrete,0.65,7.2765,1,
13.100000000000001,0.1,1.9000000000000001,34.945,0.483,32,paint,0.6,5.7333,1,
13.100000000000001,0.30000000000000004,-0.30000000000000004,36.241,1.109,167,concrete,0.65,7.2359,1,
13.100000000000001,0.30000000000000004,1.9000000000000001,35.081,0.455,35,paint,0.6,5.891,1,
13.100000000000001,0.5,-0.30000000000000004,36.594,1.024,164,concrete,0.65,7.6452,1,
13.100000000000001,0.5,1.9000000000000001,35.149,0.523,35,paint,0.6,5.9699,1,
13.100000000000001,0.7000000000000001,-0.30000000000000004,36.689,0.749,194,concrete,0.65,7.7554,1,
13.100000000000001,0.7000000000000001,1.9000000000000001,35.103,0.503,33,paint,0.6,5.9165,1,
13.100000000000001,0.9,-0.30000000000000004,36.036,0.859,167,concrete,0.65,6.9983,1,
13.100000000000001,0.9,1.9000000000000001,35.0,0.488,33,paint,0.6,5.7971,1,
13.100000000000001,1.1,-0.30000000000000004,35.296,0.648,142,concrete,0.65,6.1403,1,
13.100000000000001,1.1,1.9000000000000001,34.758,0.523,30,paint,0.6,5.5165,1,
13.100000000000001,1.3,-0.30000000000000004,35.021,0.602,144,concrete,0.65,5.8214,1,
13.100000000000001,1.3,1.9000000000000001,34.686,0.479,30,paint,0.6,5.433,1,
13.100000000000001,1.5,-0.30000000000000004,34.948,0.402,191,concrete,0.65,5.7368,1,
13.100000000000001,1.5,1.9000000000000001,34.679,0.484,31,paint,0.6,5.4249,1,
13.100000000000001,1.7000000000000002,-0.30000000000000004,34.697,0.379,190,concrete,0.65,5.4458,1,
13.100000000000001,1.7000000000000002,1.9000000000000001,34.992,0.586,41,paint,0.6,5.7878,1,
13.100000000000001,1.9000000000000001,-0.30000000000000004,34.535,0.322,123,concrete,0.65,5.258,1,
13.100000000000001,1.9000000000000001,1.9000000000000001,35.692,0.545,12,paint,0.6,6.5994,1,
13.100000000000001,2.1,-0.30000000000000004,34.513,0.329,88,concrete,0.65,5.2325,1,
13.100000000000001,2.1,-0.1,34.319,0.385,352,paint,0.6,5.0075,1,
13.100000000000001,2.1,0.1,34.312,0.537,176,paint,0.6,4.9994,1,
13.100000000000001,2.1,0.30000000000000004,34.65,0.548,132,paint,0.6,5.3913,1,
13.100000000000001,2.1,0.5,35.216,0.625,114,paint,0.6,6.0475,1,
13.100000000000001,2.1,0.7000000000000001,35.58,0.608,152,paint,0.6,6.4696,1,
13.100000000000001,2.1,0.9,35.432,0.695,68,paint,0.6,6.298,1,
13.100000000000001,2.1,1.1,35.533,0.579,4,glass,0.1,6.4151,1,
13.3,-0.9,-0.30000000000000004,34.412,0.194,2,concrete,0.65,5.1154,1,
13.3,-0.9,-0.1,34.951,0.393,11,concrete,0.65,5.7403,1,
13.3,-0.9,0.1,34.969,0.193,11,paint,0.6,5.7612,1,
13.3,-0.9,0.30000000000000004,35.409,0.267,12,paint,0.6,6.2713,1,
13.3,-0.9,0.5,36.053,0.262,12,paint,0.6,7.018,1,
13.3,-0.9,0.7000000000000001,36.389,0.232,23,paint,0.6,7.4075,1,
13.3,-0.9,0.9,36.356,0.168,10,paint,0.6,7.3693,1,
13.3,-0.7000000000000001,-0.30000000000000004,34.928,0.34,89,concrete,0.65,5.7136,1,
13.3,-0.7000000000000001,-0.1,34.893,0.388,52,concrete,0.65,5.673,1,
13.3,-0.7000000000000001,0.1,34.89,0.209,19,paint,0.6,5.6696,1,
13.3,-0.7000000000000001,0.30000000000000004,35.39,0.245,9,paint,0.6,6.2493,1,
13.3,-0.7000000000000001,0.5,36.028,0.141,8,paint,0.6,6.989,1,
13.3,-0.7000000000000001,0.7000000000000001,36.204,0.155,17,paint,0.6,7.193,1,
13.3,-0.7000000000000001,0.9,36.187,0.051,2,paint,0.6,7.1733,1,
13.3,-0.7000000000000001,1.9000000000000001,34.684,0.203,3,paint,0.6,5.4307,1,
13.3,-0.5,-0.30000000000000004,35.185,0.343,155,concrete,0.65,6.0116,1,
13.3,-0.5,1.9000000000000001,34.449,0.473,40,paint,0.6,5.1583,1,
13.3,-0.30000000000000004,-0.30000000000000004,35.278,0.48,139,concrete,0.65,6.1194,1,
13.3,-0.30000000000000004,1.9000000000000001,34.721,0.488,37,paint,0.6,5.4736,1,
13.3,-0.1,-0.30000000000000004,35.779,0.867,131,concrete,0.65,6.7003,1,
13.3,-0.1,1.9000000000000001,34.871,0.448,36,paint,0.6,5.6475,1,
13.3,0.1,-0.30000000000000004,36.034,1.09,113,concrete,0.65,6.9959,1,
13.3,0.1,1.9000000000000001,35.044,0.515,39,paint,0.6,5.8481,1,
13.3,0.30000000000000004,-0.30000000000000004,36.332,1.056,111,concrete,0.65,7.3414,1,
13.3,0.30000000000000004,1.9000000000000001,35.009,0.524,42,paint,0.6,5.8075,1,
13.3,0.5,-0.30000000000000004,36.664,0.948,105,concrete,0.65,7.7264,1,
13.3,0.5,1.9000000000000001,35.143,0.599,43,paint,0.6,5.9629,1,
13.3,0.7000000000000001,-0.30000000000000004,36.493,0.682,83,concrete,0.65,7.5281,1,
13.3,0.7000000000000001,1.9000000000000001,34.976,0.515,39,paint,0.6,5.7693,1,
13.3,0.9,-0.30000000000000004,36.286,1.132,99,concrete,0.65,7.2881,1,
13.3,0.9,1.9000000000000001,34.895,0.399,41,paint,0.6,5.6754,1,
13.3,1.1,-0.30000000000000004,35.481,0.739,149,concrete,0.65,6.3548,1,
13.3,1.1,1.9000000000000001,34.835,0.462,44,paint,0.6,5.6058,1,
13.3,1.3,-0.30000000000000004,35.161,0.612,169,concrete,0.65,5.9838,1,
13.3,1.3,1.9000000000000001,34.529,0.39,35,paint,0.6,5.251,1,
13.3,1.5,-0.30000000000000004,34.754,0.543,185,concrete,0.65,5.5119,1,
13.3,1.5,1.9000000000000001,34.552,0.562,41,paint,0.6,5.2777,1,
13.3,1.7000000000000002,-0.30000000000000004,34.607,0.494,206,concrete,0.65,5.3414,1,
13.3,1.7000000000000002,1.9000000000000001,35.334,1.108,26,paint,0.6,6.1843,1,
13.3,1.9000000000000001,-0.30000000000000004,34.524,0.368,170,concrete,0.65,5.2452,1,
13.3,1.9000000000000001,1.9000000000000001,36.095,1.025,14,paint,0.6,7.0667,1,
13.3,2.1,-0.30000000000000004,34.416,0.358,117,concrete,0.65,5.12,1,
13.3,2.1,-0.1,34.288,0.484,383,paint,0.6,4.9716,1,
13.3,2.1,0.1,34.102,0.727,208,paint,0.6,4.7559,1,
13.3,2.1,0.30000000000000004,34.537,0.66,140,paint,0.6,5.2603,1,
13.3,2.1,0.5,35.119,0.635,150,paint,0.6,5.9351,1,
13.3,2.1,0.7000000000000001,35.586,0.606,157,paint,0.6,6.4765,1,
13.3,2.1,0.9,35.535,0.692,87,paint,0.6,6.4174,1,
13.3,2.1,1.1,35.519,0.675,24,paint,0.6,6.3988,1,
13.5,-0.9,-0.1,34.743,0.045,2,paint,0.6,5.4991,1,
13.5,-0.9,0.1,34.896,0.111,4,paint,0.6,5.6765,1,
13.5,-0.9,0.30000000000000004,35.442,0.088,6,paint,0.6,6.3096,1,
13.5,-0.9,0.5,35.833,0.024,2,paint,0.6,6.7629,1,
13.5,-0.9,0.7000000000000001,36.219,0.103,8,paint,0.6,7.2104,1,
13.5,-0.9,0.9,36.233,0.21,3,paint,0.6,7.2267,1,
13.5,-0.7000000000000001,-0.30000000000000004,34.939,0.378,106,concrete,0.65,5.7264,1,
13.5,-0.7000000000000001,-0.1,34.864,0.275,95,concrete,0.65,5.6394,1,
13.5,-0.7000000000000001,0.1,34.982,0.176,46,paint,0.6,5.7762,1,
13.5,-0.7000000000000001,0.30000000000000004,35.449,0.212,28,paint,0.6,6.3177,1,
13.5,-0.7000000000000001,0.5,35.93,0.241,32,paint,0.6,6.8754,1,
13.5,-0.7000000000000001,0.7000000000000001,36.134,0.215,41,paint,0.6,7.1119,1,
13.5,-0.7000000000000001,0.9,36.145,0.255,27,paint,0.6,7.1246,1,
13.5,-0.7000000000000001,1.1,36.075,0.013,2,paint,0.6,7.0435,1,
13.5,-0.7000000000000001,1.9000000000000001,35.374,1.117,6,paint,0.6,6.2307,1,
13.5,-0.5,-0.30000000000000004,35.168,0.352,119,concrete,0.65,5.9919,1,
13.5,-0.5,1.9000000000000001,34.364,0.363,30,paint,0.6,5.0597,1,
13.5,-0.30000000000000004,-0.30000000000000004,35.35,0.514,117,concrete,0.65,6.2029,1,
13.5,-0.30000000000000004,1.9000000000000001,34.601,0.473,31,paint,0.6,5.3345,1,
13.5,-0.1,-0.30000000000000004,36.021,0.755,86,concrete,0.65,6.9809,1,
13.5,-0.1,1.9000000000000001,34.951,0.341,30,paint,0.6,5.7403,1,
13.5,0.1,-0.30000000000000004,36.035,0.942,116,concrete,0.65,6.9971,1,
13.5,0.1,1.9000000000000001,35.131,0.375,29,paint,0.6,5.949,1,
13.5,0.30000000000000004,-0.30000000000000004,35.742,1.087,134,concrete,0.65,6.6574,1,
13.5,0.30000000000000004,1.9000000000000001,35.204,0.38,30,paint,0.6,6.0336,1,
13.5,0.5,-0.30000000000000004,36.006,1.056,177,concrete,0.65,6.9635,1,
13.5,0.5,1.9000000000000001,35.256,0.383,32,paint,0.6,6.0939,1,
13.5,0.7000000000000001,-0.30000000000000004,36.393,0.655,205,concrete,0.65,7.4122,1,
13.5,0.7000000000000001,1.9000000000000001,35.26,0.416,29,paint,0.6,6.0986,1,
13.5,0.9,-0.30000000000000004,36.123,0.686,191,concrete,0.65,7.0991,1,
13.5,0.9,1.9000000000000001,35.0,0.435,35,paint,0.6,5.7971,1,
13.5,1.1,-0.30000000000000004,35.351,0.611,162,concrete,0.65,6.2041,1,
13.5,1.1,1.9000000000000001,34.951,0.48,30,paint,0.6,5.7403,1,
13.5,1.3,-0.30000000000000004,35.287,0.592,119,concrete,0.65,6.1299,1,
13.5,1.3,1.9000000000000001,34.673,0.451,36,paint,0.6,5.418,1,
13.5,1.5,-0.30000000000000004,34.918,0.529,125,concrete,0.65,5.702,1,
13.5,1.5,1.9000000000000001,34.665,0.58,57,paint,0.6,5.4087,1,
13.5,1.7000000000000002,-0.30000000000000004,34.504,0.45,137,concrete,0.65,5.222,1,
13.5,1.7000000000000002,1.9000000000000001,35.064,0.849,61,paint,0.6,5.8713,1,
13.5,1.9000000000000001,-0.30000000000000004,34.509,0.333,81,concrete,0.65,5.2278,1,
13.5,1.9000000000000001,1.9000000000000001,35.828,0.838,37,paint,0.6,6.7571,1,
13.5,2.1,-0.30000000000000004,34.399,0.363,110,concrete,0.65,5.1003,1,
13.5,2.1,-0.1,34.302,0.482,450,concrete,0.65,4.9878,1,
13.5,2.1,0.1,34.151,0.701,219,paint,0.6,4.8128,1,
13.5,2.1,0.30000000000000004,34.57,0.725,165,paint,0.6,5.2986,1,
13.5,2.1,0.5,35.151,0.633,196,paint,0.6,5.9722,1,
13.5,2.1,0.7000000000000001,35.646,0.578,237,paint,0.6,6.5461,1,
13.5,2.1,0.9,35.553,0.705,137,paint,0.6,6.4383,1,
13.5,2.1,1.1,35.812,0.683,70,paint,0.6,6.7386,1,
13.5,2.1,1.3,36.419,0.322,16,paint,0.6,7.4423,1,
13.5,2.1,1.5,37.507,0.0,1,painted_metal,0.65,8.7038,0,solar_suspected
13.700000000000001,-0.7000000000000001,-0.30000000000000004,34.974,0.293,121,concrete,0.65,5.767,1,
13.700000000000001,-0.7000000000000001,-0.1,34.979,0.229,188,concrete,0.65,5.7728,1,
13.700000000000001,-0.7000000000000001,0.1,35.081,0.218,85,paint,0.6,5.891,1,
13.700000000000001,-0.7000000000000001,0.30000000000000004,35.454,0.359,68,paint,0.6,6.3235,1,
13.700000000000001,-0.7000000000000001,0.5,35.894,0.435,68,paint,0.6,6.8336,1,
13.700000000000001,-0.7000000000000001,0.7000000000000001,36.096,0.413,90,paint,0.6,7.0678,1,
13.700000000000001,-0.7000000000000001,0.9,36.221,0.423,74,paint,0.6,7.2128,1,
13.700000000000001,-0.7000000000000001,1.1,36.113,0.374,12,paint,0.6,7.0875,1,
13.700000000000001,-0.7000000000000001,1.9000000000000001,34.817,1.109,9,paint,0.6,5.5849,1,
13.700000000000001,-0.5,-0.30000000000000004,35.156,0.379,106,concrete,0.65,5.978,1,
13.700000000000001,-0.5,1.9000000000000001,34.592,0.764,51,paint,0.6,5.3241,1,
13.700000000000001,-0.30000000000000004,-0.30000000000000004,35.203,0.5,131,concrete,0.65,6.0325,1,
13.700000000000001,-0.30000000000000004,1.9000000000000001,34.736,0.567,50,paint,0.6,5.491,1,
13.700000000000001,-0.1,-0.30000000000000004,35.781,0.784,162,concrete,0.65,6.7026,1,
13.700000000000001,-0.1,1.9000000000000001,34.872,0.513,59,paint,0.6,5.6487,1,
13.700000000000001,0.1,-0.30000000000000004,36.262,0.972,170,concrete,0.65,7.2603,1,
13.700000000000001,0.1,1.9000000000000001,35.078,0.571,62,paint,0.6,5.8875,1,
13.700000000000001,0.30000000000000004,-0.30000000000000004,36.497,1.005,129,concrete,0.65,7.5328,1,
13.700000000000001,0.30000000000000004,1.9000000000000001,35.142,0.588,63,paint,0.6,5.9617,1,
13.700000000000001,0.5,-0.30000000000000004,36.857,1.008,109,concrete,0.65,7.9501,1,
13.700000000000001,0.5,1.9000000000000001,35.081,0.584,68,paint,0.6,5.891,1,
13.700000000000001,0.7000000000000001,-0.30000000000000004,36.774,0.79,89,concrete,0.65,7.8539,1,
13.700000000000001,0.7000000000000001,1.9000000000000001,35.087,0.584,73,paint,0.6,5.898,1,
13.700000000000001,0.9,-0.30000000000000004,36.27,0.793,82,concrete,0.65,7.2696,1,
13.700000000000001,0.9,1.9000000000000001,34.926,0.565,72,paint,0.6,5.7113,1,
13.700000000000001,1.1,-0.30000000000000004,35.567,0.723,90,concrete,0.65,6.4545,1,
13.700000000000001,1.1,1.9000000000000001,34.929,0.574,72,paint,0.6,5.7148,1,
13.700000000000001,1.3,-0.30000000000000004,35.189,0.646,92,concrete,0.65,6.0162,1,
13.700000000000001,1.3,1.9000000000000001,34.8,0.585,77,paint,0.6,5.5652,1,
13.700000000000001,1.5,-0.30000000000000004,34.675,0.647,118,concrete,0.65,5.4203,1,
13.700000000000001,1.5,1.9000000000000001,34.847,0.865,60,paint,0.6,5.6197,1,
13.700000000000001,1.7000000000000002,-0.30000000000000004,34.614,0.526,99,concrete,0.65,5.3496,1,
13.700000000000001,1.7000000000000002,1.9000000000000001,35.018,0.832,65,paint,0.6,5.818,1,
13.700000000000001,1.9000000000000001,-0.30000000000000004,34.547,0.366,112,concrete,0.65,5.2719,1,
13.700000000000001,1.9000000000000001,1.9000000000000001,36.158,1.108,43,paint,0.6,7.1397,1,
13.700000000000001,2.1,-0.30000000000000004,34.471,0.331,127,concrete,0.65,5.1838,1,
13.700000000000001,2.1,-0.1,34.321,0.454,474,paint,0.6,5.0099,1,
13.700000000000001,2.1,0.1,34.139,0.726,230,paint,0.6,4.7988,1,
13.700000000000001,2.1,0.30000000000000004,34.565,0.701,182,paint,0.6,5.2928,1,
13.700000000000001,2.1,0.5,35.185,0.635,173,paint,0.6,6.0116,1,
13.700000000000001,2.1,0.7000000000000001,35.548,0.625,214,paint,0.6,6.4325,1,
13.700000000000001,2.1,0.9,35.477,0.853,118,paint,0.6,6.3501,1,
13.700000000000001,2.1,1.1,35.637,0.8,72,paint,0.6,6.5357,1,
13.700000000000001,2.1,1.3,36.216,0.561,31,paint,0.6,7.207,1,
13.700000000000001,2.1,1.5,37.091,0.591,4,paint,0.6,8.2214,0,solar_possible
13.9,-0.7000000000000001,-0.30000000000000004,35.025,0.211,116,concrete,0.65,5.8261,1,
13.9,-0.7000000000000001,-0.1,35.085,0.236,166,concrete,0.65,5.8957,1,
13.9,-0.7000000000000001,0.1,35.204,0.286,85,paint,0.6,6.0336,1,
13.9,-0.7000000000000001,0.30000000000000004,35.644,0.401,62,paint,0.6,6.5438,1,
13.9,-0.7000000000000001,0.5,36.024,0.536,60,paint,0.6,6.9843,1,
13.9,-0.7000000000000001,0.7000000000000001,36.444,0.455,78,paint,0.6,7.4713,1,
13.9,-0.7000000000000001,0.9,36.362,0.581,62,paint,0.6,7.3762,1,
13.9,-0.7000000000000001,1.1,36.522,0.499,20,glass,0.1,7.5617,1,
13.9,-0.7000000000000001,1.3,36.631,0.289,2,paint,0.6,7.6881,1,
13.9,-0.7000000000000001,1.9000000000000001,35.234,0.789,19,paint,0.6,6.0684,1,
13.9,-0.5,-0.30000000000000004,35.127,0.345,135,concrete,0.65,5.9443,1,
13.9,-0.5,1.9000000000000001,34.685,0.634,67,paint,0.6,5.4319,1,
13.9,-0.30000000000000004,-0.30000000000000004,35.183,0.464,170,concrete,0.65,6.0093,1,
13.9,-0.30000000000000004,1.9000000000000001,34.749,0.545,62,paint,0.6,5.5061,1,
13.9,-0.1,-0.30000000000000004,35.678,0.746,159,concrete,0.65,6.5832,1,
13.9,-0.1,1.9000000000000001,34.894,0.468,62,paint,0.6,5.6742,1,
13.9,0.1,-0.30000000000000004,36.027,1.16,121,concrete,0.65,6.9878,1,
13.9,0.1,1.9000000000000001,34.94,0.552,60,paint,0.6,5.7275,1,
13.9,0.30000000000000004,-0.30000000000000004,36.073,1.191,128,concrete,0.65,7.0412,1,
13.9,0.30000000000000004,1.9000000000000001,35.19,0.649,58,paint,0.6,6.0174,1,
13.9,0.5,-0.30000000000000004,36.407,1.02,140,concrete,0.65,7.4284,1,
13.9,0.5,1.9000000000000001,35.156,0.602,56,paint,0.6,5.978,1,
13.9,0.7000000000000001,-0.30000000000000004,36.585,0.776,152,concrete,0.65,7.6348,1,
13.9,0.7000000000000001,1.9000000000000001,35.183,0.585,55,paint,0.6,6.0093,1,
13.9,0.9,-0.30000000000000004,36.292,0.647,152,concrete,0.65,7.2951,1,
13.9,0.9,1.9000000000000001,34.989,0.485,59,paint,0.6,5.7843,1,
13.9,1.1,-0.30000000000000004,35.528,0.723,148,concrete,0.65,6.4093,1,
13.9,1.1,1.9000000000000001,34.947,0.553,62,paint,0.6,5.7357,1,
13.9,1.3,-0.30000000000000004,34.939,0.578,165,concrete,0.65,5.7264,1,
13.9,1.3,1.9000000000000001,34.818,0.576,57,paint,0.6,5.5861,1,
13.9,1.5,-0.30000000000000004,34.64,0.672,149,concrete,0.65,5.3797,1,
13.9,1.5,1.9000000000000001,34.628,0.555,55,paint,0.6,5.3658,1,
13.9,1.7000000000000002,-0.30000000000000004,34.659,0.599,171,concrete,0.65,5.4017,1,
13.9,1.7000000000000002,1.9000000000000001,35.101,0.688,43,paint,0.6,5.9142,1,
13.9,1.9000000000000001,-0.30000000000000004,34.492,0.439,123,concrete,0.65,5.2081,1,
13.9,1.9000000000000001,1.9000000000000001,35.952,1.141,41,paint,0.6,6.9009,1,
13.9,2.1,-0.30000000000000004,34.51,0.357,121,concrete,0.65,5.229,1,
13.9,2.1,-0.1,34.365,0.392,495,paint,0.6,5.0609,1,
13.9,2.1,0.1,34.233,0.662,256,paint,0.6,4.9078,1,
13.9,2.1,0.30000000000000004,34.63,0.638,200,paint,0.6,5.3681,1,
13.9,2.1,0.5,35.091,0.688,196,paint,0.6,5.9026,1,
13.9,2.1,0.7000000000000001,35.526,0.674,225,paint,0.6,6.407,1,
13.9,2.1,0.9,35.442,0.917,137,paint,0.6,6.3096,1,
13.9,2.1,1.1,35.495,0.856,73,paint,0.6,6.371,1,
13.9,2.1,1.3,36.083,0.482,39,paint,0.6,7.0528,1,
13.9,2.1,1.5,36.62,0.551,18,paint,0.6,7.6754,1,
13.9,2.1,1.7000000000000002,37.233,0.0,2,asphalt,0.9,8.3861,0,implausible
14.100000000000001,-0.7000000000000001,-0.30000000000000004,35.064,0.236,144,concrete,0.65,5.8713,1,
14.100000000000001,-0.7000000000000001,-0.1,35.099,0.247,165,concrete,0.65,5.9119,1,
14.100000000000001,-0.7000000000000001,0.1,35.201,0.325,87,paint,0.6,6.0301,1,
14.100000000000001,-0.7000000000000001,0.30000000000000004,35.625,0.461,72,paint,0.6,6.5217,1,
14.100000000000001,-0.7000000000000001,0.5,36.206,0.485,51,paint,0.6,7.1954,1,
14.100000000000001,-0.7000000000000001,0.7000000000000001,36.395,0.606,70,paint,0.6,7.4145,1,
14.100000000000001,-0.7000000000000001,0.9,36.434,0.607,71,paint,0.6,7.4597,1,
14.100000000000001,-0.7000000000000001,1.1,36.517,0.617,27,glass,0.1,7.5559,1,
14.100000000000001,-0.7000000000000001,1.3,36.344,0.376,5,paint,0.6,7.3554,1,
14.100000000000001,-0.7000000000000001,1.9000000000000001,35.633,1.087,23,paint,0.6,6.531,1,
14.100000000000001,-0.5,-0.30000000000000004,35.154,0.341,84,concrete,0.65,5.9757,1,
14.100000000000001,-0.5,1.9000000000000001,34.517,0.777,69,paint,0.6,5.2371,1,
14.100000000000001,-0.30000000000000004,-0.30000000000000004,35.307,0.443,91,concrete,0.65,6.153,1,
14.100000000000001,-0.30000000000000004,1.9000000000000001,34.79,0.637,60,paint,0.6,5.5536,1,
14.100000000000001,-0.1,-0.30000000000000004,35.746,0.876,114,concrete,0.65,6.662,1,
14.100000000000001,-0.1,1.9000000000000001,34.94,0.577,53,paint,0.6,5.7275,1,
14.100000000000001,0.1,-0.30000000000000004,35.859,1.054,147,concrete,0.65,6.793,1,
14.100000000000001,0.1,1.9000000000000001,35.104,0.626,57,paint,0.6,5.9177,1,
14.100000000000001,0.30000000000000004,-0.30000000000000004,36.09,1.195,165,concrete,0.65,7.0609,1,
14.100000000000001,0.30000000000000004,1.9000000000000001,35.134,0.617,62,paint,0.6,5.9525,1,
14.100000000000001,0.5,-0.30000000000000004,36.396,1.078,152,concrete,0.65,7.4157,1,
14.100000000000001,0.5,1.9000000000000001,35.105,0.653,60,paint,0.6,5.9188,1,
14.100000000000001,0.7000000000000001,-0.30000000000000004,36.515,0.732,154,concrete,0.65,7.5536,1,
14.100000000000001,0.7000000000000001,1.9000000000000001,35.173,0.649,52,paint,0.6,5.9977,1,
14.100000000000001,0.9,-0.30000000000000004,36.126,0.651,177,concrete,0.65,7.1026,1,
14.100000000000001,0.9,1.9000000000000001,35.154,0.601,52,paint,0.6,5.9757,1,
14.100000000000001,1.1,-0.30000000000000004,35.359,0.868,155,concrete,0.65,6.2133,1,
14.100000000000001,1.1,1.9000000000000001,35.009,0.605,42,paint,0.6,5.8075,1,
14.100000000000001,1.3,-0.30000000000000004,35.115,0.634,169,concrete,0.65,5.9304,1,
14.100000000000001,1.3,1.9000000000000001,34.807,0.577,45,paint,0.6,5.5733,1,
14.100000000000001,1.5,-0.30000000000000004,35.088,0.569,175,concrete,0.65,5.8991,1,
14.100000000000001,1.5,1.9000000000000001,34.631,0.577,49,paint,0.6,5.3693,1,
14.100000000000001,1.7000000000000002,-0.30000000000000004,34.773,0.59,162,concrete,0.65,5.5339,1,
14.100000000000001,1.7000000000000002,1.9000000000000001,34.88,0.528,50,paint,0.6,5.658,1,
14.100000000000001,1.9000000000000001,-0.30000000000000004,34.53,0.483,113,concrete,0.65,5.2522,1,
14.100000000000001,1.9000000000000001,1.9000000000000001,35.795,1.037,51,paint,0.6,6.7188,1,
14.100000000000001,2.1,-0.30000000000000004,34.495,0.411,127,concrete,0.65,5.2116,1,
14.100000000000001,2.1,-0.1,34.371,0.447,473,concrete,0.65,5.0678,1,
14.100000000000001,2.1,0.1,34.253,0.706,254,paint,0.6,4.931,1,
14.100000000000001,2.1,0.30000000000000004,34.637,0.715,198,paint,0.6,5.3762,1,
14.100000000000001,2.1,0.5,35.07,0.704,189,paint,0.6,5.8783,1,
14.100000000000001,2.1,0.7000000000000001,35.476,0.696,221,paint,0.6,6.349,1,
14.100000000000001,2.1,0.9,35.317,0.868,142,paint,0.6,6.1646,1,
14.100000000000001,2.1,1.1,35.523,0.849,80,paint,0.6,6.4035,1,
14.100000000000001,2.1,1.3,36.025,0.535,49,paint,0.6,6.9855,1,
14.100000000000001,2.1,1.5,36.306,0.537,23,paint,0.6,7.3113,1,
14.100000000000001,2.1,1.7000000000000002,36.645,0.613,8,paint,0.6,7.7043,1,
14.100000000000001,2.1,1.9000000000000001,37.022,1.2,3,paint,0.6,8.1414,0,solar_possible
14.3,-0.7000000000000001,-0.30000000000000004,35.074,0.23,116,concrete,0.65,5.8829,1,
14.3,-0.7000000000000001,-0.1,35.099,0.252,166,concrete,0.65,5.9119,1,
14.3,-0.7000000000000001,0.1,35.216,0.308,84,paint,0.6,6.0475,1,
14.3,-0.7000000000000001,0.30000000000000004,35.644,0.437,63,paint,0.6,6.5438,1,
