timestamp,solar_zenith_deg,solar_azimuth_deg,aoi_deg,ghi_w_m2,dni_w_m2,dhi_w_m2,poa_global_w_m2,poa_direct_w_m2,poa_diffuse_w_m2,iam,poa_effective_w_m2
2026-07-30 19:15:00+02:00,76.29407581413672,282.472086468344,13.730428759678416,241.25,374.1800642556007,41.14008708198813,414.2134898737401,363.48719633274607,50.726293540994064,0.9998404485498195,414.15549496444316
2026-07-30 19:20:00+02:00,77.14575304765441,283.31572984517754,12.854256414693907,227.0,349.8520195966343,38.53304246749609,388.72594172996213,341.0844204962141,47.64152123374804,0.9998670095946568,388.6805807746241
2026-07-30 19:25:00+02:00,77.99392779981812,284.1596930136319,12.036361261271315,212.75,324.2663799560945,35.94230746229493,361.7024358628526,317.13753213170514,44.56490373114746,0.9998885906812148,361.6671037864366
2026-07-30 19:30:00+02:00,78.83831236932446,285.004342952142,11.289429323516348,198.5,297.432093078527,33.37271290402028,333.1758742654536,291.67701781344346,41.49885645201014,0.9999058670009213,333.1484178330045
2026-07-30 19:35:00+02:00,79.6785918373143,285.85004018799197,10.628436810881109,184.25,269.39800085766745,30.828771308669584,303.2218255772072,264.7761899228724,38.44563565433479,0.9999194045518917,303.20048582153197
2026-07-30 19:40:00+02:00,80.51441384840237,286.6971383146031,10.070314780317476,170.0,240.2706191153682,28.314517763867457,271.97624629714494,236.56898741521118,35.40725888193373,0.9999296658142588,271.9596074100434
2026-07-30 19:45:00+02:00,81.3453763486903,287.5459852858934,9.63293968521871,155.75,210.23790385039746,25.833270724507337,239.65893430266877,207.2735489404151,32.385385362253665,0.999937014437628,239.6458790616239
2026-07-30 19:50:00+02:00,82.17100769384962,288.3969228575791,9.333261734564209,141.5,179.60013549666394,23.387287379289322,206.6036849581395,177.22254126849484,29.38114368964466,0.9999417189469678,206.59335624181332
2026-07-30 19:55:00+02:00,82.99073953765892,289.2502878126196,9.184700777616117,127.25,148.80768510502523,20.977228893276003,173.2946745609349,146.8998101142969,26.394864446638,0.9999439555776425,173.28644164593263
2026-07-30 20:00:00+02:00,83.80386375579116,290.1064113272054,9.194478303658737,113.0,118.50260831091359,18.601342465621048,140.40571875135336,116.98004751854285,23.425671232810522,0.9999438102810556,140.3991456753612
2026-07-30 20:05:00+02:00,84.60946825344965,290.9656200133142,9.361937646180252,104.41666666666667,89.55382485140166,17.22875,110.0274659575484,88.36100762421506,21.66645833333333,0.9999412800224688,110.02227740116606
2026-07-30 20:10:00+02:00,85.40633457260937,291.8282357873402,9.678658662177856,95.83333333333333,63.062306595782665,15.8125,82.05010442124166,62.164687754574985,19.885416666666664,0.9999362735191111,82.04614288445549
2026-07-30 20:15:00+02:00,86.19277479279461,292.6945756929736,10.130293480925019,87.25,40.29062270526105,14.39625,57.766879883109674,39.662504883109676,18.104374999999997,0.9999286117244994,57.76404844528403
